ISBN,title,description,authors,publish_date,publisher,number_of_pages,subjects
0312971346,High Five,Bounty hunter Stephanie Plum and her usual cohorts search for seventy-two year old Uncle Fred who has a drawer full of photographs of body parts.,Janet Evanovich,2000-06-15,"Farrar, Straus, and Giroux",334.0,Fiction
0440226104,Black and Blue,"For eighteen years, Fran Benedetto kept her secret. And hid her bruises. And stayed with Bobby because she wanted her son to have a father. And because, in spite of everything, she loved him. Then one night, when she saw the look on her ten-year-old son's face, Fran finally made a choice--and ran for both their lives.-- Now she is starting over in a city far from home, far from Bobby. And in this place she uses a name that isn't hers, and cradles her son in her arms, and tries to forget. For the woman who now calls herself Beth, every day is a chance to heal, to put together the pieces of her shattered self. And every day she waits for Bobby to catch up to her. Because Bobby always said he would never let her go. And despite the flawlessness of her escape, Fran Benedetto is certain of one thing: It is only a matter of time.--",Anna Quindlen,1998,Dell,390.0,Fiction
0552131059,Equal Rites,"The last thing the wizard Drum Billet did, before Death laid a bony hand on his shoulder, was to pass on his staff of power to the eighth son of an eighth son. Unfortunately for his colleagues in the chauvinistic (not to say misogynistic) world of magic, he failed to check on the new-born baby's sex... A third hilarious adventure by the author of The Colour of Magic and The Light Fantastic.",Terry Pratchett,1989-10-01,National Geographic Books,0.0,Fiction
0451203771,Scarlet Feather,"Fresh from cooking school, Tom Feather and Cathy Scarlet are hot new additions to the Dublin scene with their new catering company, but some people in the city, including their families, are not so keen on the idea of their success. Reprint.",Maeve Binchy,2002,Penguin,566.0,Fiction
0590997327,The Forgotten,"The Animorphs suddenly find themselves deep in a jungle, but they're not sure where or when.",Katherine Applegate,1997,Apple,162.0,Juvenile Fiction
0446610038,1st to Die,"Four crime-solving friends face off against a killer in San Francisco in the Women's Murder Club novel that started James Patterson's thrilling series. Each one holds a piece of the puzzle: Lindsay Boxer is a homicide inspector in the San Francisco Police Department, Claire Washburn is a medical examiner, Jill Bernhardt is an assistant D.A., and Cindy Thomas just started working the crime desk of the San Francisco Chronicle. But the usual procedures aren't bringing them any closer to stopping the killings. So these women form a Women's Murder Club to collaborate outside the box and pursue the case by sidestepping their bosses and giving each other a hand. The four women develop intense bonds as they pursue a killer whose crimes have stunned an entire city. Working together, they track down the most terrifying and unexpected killer they have ever encountered--before a shocking conclusion in which everything they knew turns out to be devastatingly wrong. Full of the breathtaking drama and unforgettable emotions for which James Patterson is famous, 1st to Die is the start of the #1 New York Times bestselling series of crime thrillers.",James Patterson,2002-02-01,Grand Central Publishing,492.0,Fiction
037541388X,Her,"A smart, deeply satisfying romantic comedy about a woman's obsession with the return of her fiance's ex. On the Delta Shuttle between New York and Washington, Elise finds herself sitting next to Donald--tall, with dark wavy hair, a big easy smile. She's left the world of women's magazines in Manhattan for graduate school in D.C. He's left investment banking to become a teacher. They are both unattached. They exchange stories. They fall in love. One year later they're headed for an April wedding. Storybook finish? Not quite. Donald has some serious baggage: an ex-fiancee named Adrienne. And she's not just any ex: she is ""the mother of all exes."" Yale educated, French extraction, ravishing, and she's just shown up in D.C. Adrienne is Elise's worst nightmare incarnate--and before too long her all-consuming obsession. Every man comes with baggage. But did it have to be her?",Laura Zigman,2002,Knopf,232.0,Fiction
0553569473,Rama Revealed,"On its mysterious voyage through interstellar space, a massive alien starship carries its human passengers to the end of a generations-long odyssey. But the great experiment designed by the Ramans has failed, and Rama III has become a battleground. Fleeing a tyrant, a band of humans ventures into the nether regions of the ship, where they encounter an emerald-doomed lair ruled by the fabulously advanced octospiders. As the octospiders lure the humans deeper into their domain, the humans must decide whether the creatures are their allies of enemies. All the while, Rama III continues its in-explorable journey towards the node, where the climax of their voyage awaits the stunning revelation of the true identity of the beings behind this glittering trek across the cosmos.",Arthur C. Clarke,1995-01-01,Spectra,626.0,Fiction
0380619458,The Mosquito Coast,An American family's search for paradise becomes a fight for survival.,Paul Theroux,1986,Avon Books,400.0,Fiction
037370786X,A Father's Heart,"A Father's Heart by Karen Young released on Mar 25, 1998 is available now for purchase.",Karen Young,1998,Harlequin Treasury-Harlequin Superromance 90s,308.0,Fiction
055356160X,Cry Wolf,Attorney Laurel Chandler did not come back to Bayou Breaux to seek justice.,Tami Hoag,1993,Bantam,559.0,Fiction
0767914767,The Devil Wears Prada,"#1 NEW YORK TIMES BESTSELLER • SOON TO BE A MUSICAL STARRING VANESSA WILLIAMS • The iconic novel that inspired the hit movie starring Meryl Streep and Anne Hathaway—a gloriously wicked story about the ultimate Boss from Hell and the deals we make with the devil to get to the top “The degree to which The Devil Wears Prada has penetrated pop culture needs no explanation.”—Vanity Fair Andrea Sachs, a small-town girl fresh out of college, lands the job “a million girls would die for.” Hired as the assistant to Miranda Priestly, the high-profile, fabulously successful editor of Runway magazine, Andrea finds herself in an office that shouts Prada! Armani! Versace! at every turn, a world populated by impossibly thin, heart-wrenchingly stylish women and beautiful men clad in fine-ribbed turtlenecks and tight leather pants that show off their lifelong dedication to the gym. With breathtaking ease, Miranda can turn each and every one of these hip sophisticates into a scared, whimpering child. Andrea is sorely tested each and every day—and often late into the night—with orders barked over the phone. She puts up with it all by keeping her eyes on the prize: a recommendation from Miranda that will get her a top job at any magazine of her choosing. As things escalate from the merely unacceptable to the downright outrageous, Andrea begins to realize that the job a million girls would die for may just kill her. And even if she survives, she has to decide whether or not it’s worth the price of her soul.",Lauren Weisberger,2004-04-13,Random House Trade Paperbacks,385.0,Fiction
0743219570,Cover Her Face,"Headstrong and beautiful, the young housemaid Sally Jupp is put rudely in her place, strangled in her bed behind a bolted door. Coolly brilliant policeman Adam Dalgliesh of Scotland Yard must find her killer among a houseful of suspects, most of whom had very good reason to wish her ill. Cover Her Face is P. D. James's electric debut novel, an ingeniously plotted mystery that immediately placed her among the masters of suspense.",P.D. James,2001-05,Simon and Schuster,256.0,Fiction
0515132292,Wild,"In her deliciously steamy novellas, Lori Foster introduced the sinfully attractive—and sensual—Winston brothers. Now she continues their story, as sexy Zane Winston sets his roving eyes on the lady of his dreams… Zane Winston is used to fielding women’s not-so-subtle advances. But he’s still shocked when an exotic gypsy whispers some very suggestive words in his ear—and surprised to find that he’s aroused by her words rather than amused. After all, she’s not exactly his type… But he soon discovers that Tamara Tremayne’s not really all that exotic. Her so-called psychic powers are (mostly) made up. Her waist-length black mane is a wig. And underneath the witchy makeup is a very stubborn, seductive woman—who may be in very serious danger… Tamara refuses to accept Zane’s help—but he’s still sure she’s the woman for him. She may not be supernatural. But she’s sassy. Sexy. And totally wild…",Lori Foster,2001-12-31,Penguin,308.0,Fiction
0061094153,Imajica II,"The magical tale of ill-fated lovers lost among worlds teetering on the edge of destruction, where their passion holds the key to escape. There has never been a book like Imajica. Transforming every expectation offantasy fiction with its heady mingling of radical sexuality and spiritual anarchy, it has carried its millions of readers into regions of passion and philosophy that few books have even attempted to map. It's an epic in every way; vast in conception, obsessively detailed in execution, and apocalyptic in its resolution. A book of erotic mysteries and perverse violence. A book of ancient, mythological landscapes and even more ancient magic.",Clive Barker,1995-05-10,Harper Collins,548.0,Fiction
0441005993,Long Patrol,"New York Times bestselling author Brian Jacques gives us another tale of Redwall, filled with “The Knights of the Round Table with paws” (The Sunday Times) along with their friends and enemies. The murderous Rapscallion army is on the move. Pursued by Lady Cregga Rose Eyes, the Badger Lady of Salamandastron, they are heading inland to take a great prize: the peaceful Abbey of Redwall. But the Long Patrol—that fighting unit of perilous hares—is called out to draw them off…and fight them to death if need be. And the lead sword of the Long Patrol will be taken up by the young, inexperienced hare Tammo—in one of the most ferocious battles Redwall has ever faced…",Brian Jacques,1999-02-01,National Geographic Books,0.0,Juvenile Fiction
0425119114,Smoke and Mirrors,"Joining the campaign of a charismatic congresswoman, young Erin Hartsock arrives in Washinton, D.C., filled with idealism and ambition. But her enthusiasm dissolves into terror when the campaign takes a malevolent turn. Someone...something...has begun threatening Erin and her colleagues. First come the strange fires, then a seemingly accidental death. As the election nears, Erin fears that she just may be a murderer's next candidate.",Barbara Michaels,1990,Berkley,374.0,Fiction
0312957890,The Ladies' Lunch,"Five close women friends, an elite clique in Washington, D.C., live charmed lives in positions of power and importance, until one of the group mysteriously dies, ominous questions arise, and all of their lives are changed",Patricia O'Brien,1995-12,Saint Martin's Paperbacks,310.0,Fiction
0671877135,Lammas Night,"While protecting a small village, a young spell weaver inadvertently awakens the spirit of her predecessor, who takes the form of a phantom and begins to court her.",Mercedes Lackey,1996,Baen Books,0.0,Fantasy fiction
0385491808,Crooked Little Heart,"NATIONAL BESTSELLER • From the acclaimed author of Bird by Bird comes an exuberant, richly absorbing novel about a family for whom the joys and sorrows of everyday life are magnified under the glare of the unexpected. • ""Eloquent, detailed, emotionally honest... Lamott deserves praise for telling it like it is."" —People Rosie Ferguson, in the first bloom of young womanhood, is obsessed with tournament tennis. Her mother is a recovering alcoholic still grieving the death of her first husband; her stepfather, a struggling writer, is wrestling with his own demons. And now Rosie finds that her athletic gifts, once a source of triumph and escape, place her in peril, as a shadowy man who stalks her from the bleachers seems to be developing an obsession of his own...",Anne Lamott,1998-05-18,Anchor,337.0,Fiction
0679740678,The Man in the High Castle,"It's America in 1962. Slavery is legal once again. the few Jews who still survive hide under assumed names. In San Francisco the I Ching is as common as the Yellow Pages. All because some 20 years earlier the United States lost a war--and is now occupied jointly by Nazi Germany and Japan. This harrowing, Hugo Award-winning novel is the work that established Philip K. Dick as an innovator in science fiction while breaking the barrier between science fiction and the serious novel of ideas. In it Dick offers a haunting vision of history as a nightmare from which it may just be possible to awake.",Philip K. Dick,1992,Vintage,276.0,Fiction
0425190374,Practical Magic,"*25th Anniversary Edition*—with an Introduction by the Author! The Owens sisters confront the challenges of life and love in this bewitching novel from the New York Times bestselling author of The Rules of Magic, Magic Lessons, and The Book of Magic. For more than two hundred years, the Owens women have been blamed for everything that has gone wrong in their Massachusetts town. Gillian and Sally have endured that fate as well: as children, the sisters were forever outsiders, taunted, talked about, pointed at. Their elderly aunts almost seemed to encourage the whispers of witchery, with their musty house and their exotic concoctions and their crowd of black cats. But all Gillian and Sally wanted was to escape. One will do so by marrying, the other by running away. But the bonds they share will bring them back—almost as if by magic... “Splendid...Practical Magic is one of [Hoffman's] best novels, showing on every page her gift for touching ordinary life as if with a wand, to reveal how extraordinary life really is.”—Newsweek “[A] delicious fantasy of witchcraft and love in a world where gardens smell of lemon verbena and happy endings are possible.”—Cosmopolitan",Alice Hoffman,2003-08-05,National Geographic Books,0.0,Fiction
0786889047,Burning Angel,"Helping the Fontenot family of sharecroppers from being forced away from their longtime home, detective Dave Robicheaux discovers a link between the eviction and the murder of a New Orleans fixer's girlfriend. Reprint. Tour. PW.",James Lee Burke,1996-07-08,Hyperion,470.0,Fiction
044652767X,Seduction by Design,"Hailey Ashton is devoted to her challenging job as the Director of Guest Relations at the Serendipity Amusement Park in the Smoky Mountains of Tennessee. Those who know her are impressed with her hard work and dedication as well as her beauty and strength. But Haileys tough exterior hides a fragile self-image that dashes any hopes of a love life. Until one afternoon when a minor emergency brings her into contact with Tyler Scott, the dynamic and thoroughly irritating new owner of the park. Tyler sees past Haileys facade to the real woman hiding within and a promising relationship quickly begins. But there are still obstacles in their path. Tylers young daughter has lost her mother and wants Hailey to replace her, and Haileys unpredictable younger sister always shows up at the wrong time. But the biggest problem is Haileys own doubts and fears which could jeopardize her best chance at total fulfillment. Sandra Brown is the author of more than 60 books and 42 have been New York Times bestsellers, and hit many other lists as well, including Publishers Weekly, USA Today, The Wall Street Journal, Chicago Tribune, Dallas Morning News, and Ingram. Since 1995, Sandra Browns previous Warner reissues have all become New York Times paperback bestsellers, including Bittersweet Rain (1/00debuted at #5), Sweet Anger (1/99), and Temptations Kiss (1998).",Sandra Brown,2001,"Hachette Digital, Inc.",196.0,Fiction
0345340906,That's Not what I Meant!,"Often it's not what you say, but how you say it, that counts. Deborah Tannen, the internationally-acclaimed expert on communication and author of the bestselling YOU JUST DON'T UNDERSTAND, will help you recognize your own conversational style and how it meshes or clashes with the styles of others. Entertaining and informative, everyone who speaks will want to read this gem.",Deborah Tannen,1986,,252.0,Family & Relationships
0385491328,The Anatomist,"Like his namesake Christopher Columbus, he has made a discovery of enormous significance for mankind. But whereas Christopher voyaged outward to explore the world and found America, Mateo looked inward and uncovered the clitoris.",Federico Andahazi,1998,New York ; Toronto : Doubleday,232.0,Fiction
0553206621,The Clowns of God,"Pope Gregory XVII claims to have received a private revelation of the end of the world--an apocalypse coming not in some distant future but at any moment. Is he a madman--as his cardinals suspect--a mystic, or a fanatic grasping for an unholy power?",Morris West,1981-05,Bantam Books,420.0,Fiction
0515132187,The Villa,"#1 New York Times bestselling author Nora Roberts exposes a proud family’s deadly secrets in this passionate tale of two Napa Valley rivals... PR executive Sophia Giambelli loves her job and has never worried about competition. For three generations, her family’s wines have been world-renowned for their quality. But things are about to change at Villa Giambelli. Tereza, the matriarch, has announced a merger with the MacMillan family’s winery—and Sophia will be assuming a new role. As a savvy businesswoman, Sophia knows she must be prepared for anything...but she isn’t prepared for Tyler MacMillan. They’ve been ordered to work together very closely, to facilitate the merger. Sophia must teach Ty the finer points of marketing—and Ty, in turn, shows her how to get down and dirty, to use the sun, rain, and earth to coax the sweetest grapes from the vineyard. As they toil together, both in and out of the fields, Sophia is torn between a powerful attraction and a professional rivalry. At the end of the season, the course of the company’s future—and the legacy of the villa—may take an entirely new direction. And when acts of sabotage threaten both the family business and the family itself, Sophia’s quest will be not only for dominance, but also for survival.",Nora Roberts,2002-03-26,Penguin,497.0,Fiction
031298328X,Full Tilt,"Nick Kaharchek, definitely not a homebody, finds himself strangely attracted to Billie Pearce, a stable, divorced mom--an attraction that he hopes will not lead to disaster.","Janet Evanovich, Charlotte Hughes",2003-02-17,"Farrar, Straus, and Giroux",356.0,Fiction
068484267X,Angela's Ashes,"""A memoir about childhood, relilience, and the trumphant power of storytelling.""--From back cover.",Frank McCourt,1999-05-25,Simon and Schuster,384.0,Biography & Autobiography
0385492081,Into Thin Air,Mr. Everest May 10 1996 personal account.,Jon Krakauer,1998,Anchor,428.0,Biography & Autobiography
1573225843,The Cloister Walk,"A NEW YORK TIMES BESTSELLER AND NEW YORK TIMES NOTABLE BOOK OF THE YEAR “Vivid, compelling... An embrace of moral and spiritual contemplation.” –The New York Times “A remarkable piece of writing. If read with humility and attention, Kathleen Norris's book becomes lectio divina, or holy reading.” –The Boston Globe From the iconic author of Amazing Grace: A Vocabulary of Faith, a spiritual journey that brings joy to the meanings of love, grace and faith. Why would a married woman with a thoroughly Protestant background and often more doubt than faith be drawn to the ancient practice of monasticism, to a community of celibate men whose days are centered on a rigid schedule of prayer, work, and scripture? This is the question that poet Kathleen Norris asks us as, somewhat to her own surprise, she found herself on two extended residencies at St. John's Abbey in Minnesota. Part record of her time among the Benedictines, part meditation on various aspects of monastic life, The Cloister Walk demonstrates, from the rare perspective of someone who is both an insider and outsider, how immersion in the cloistered world-- its liturgy, its ritual, its sense of community-- can impart meaning to everyday events and deepen our secular lives. In this stirring and lyrical work, the monastery, often considered archaic or otherworldly, becomes immediate, accessible, and relevant to us, no matter what our faith may be.",Kathleen Norris,1997-04-01,Penguin,420.0,Religion
0425140040,For My Lady's Heart,A young knight will take up his sword for the honor of a beautiful and mysterious princess--and risk his life for the love that burns between them.,Laura Kinsale,1993,Berkley,438.0,Fiction
051513287X,Face the Fire,"In the conclusion to her acclaimed Three Sisters Island trilogy, #1 New York Times bestselling author Nora Roberts masterfully evokes the quaint charm of New England, weaving a spellbinding tale of true love—and sheer magic. Mia Devlin knows what it’s like to love with your whole heart—and then watch your love walk away. Years ago, she and Sam Logan shared an incredible bond built on passion, legend, and fate. But then one day he fled Three Sisters Island, leaving her lost in memories of the magic they shared—and determined to live on her own. As the new owner of the island’s only hotel, Sam has returned to Three Sisters with hopes of winning back Mia’s affections. He is puzzled when she greets him with icy indifference—for the chemistry between them is still sizzling and true. Angry, hurt, and deeply confused, Mia refuses to admit that a desire for Sam still burns in her heart. But she’ll need his help—and his powers—to face her greatest, most terrifying challenge. And as the deadline for breaking a centuries-old curse draws near, they must take the first step toward destiny—and come together to turn back the dark… Don’t miss the other books in the Three Sisters Island Trilogy Dance Upon the Air Heaven and Earth",Nora Roberts,2002-05-28,Penguin,388.0,Fiction
0066213673,Guarding the Moon,"The author of the critically acclaimed, award–winning Weetzie Bat books offers a compelling celebration of the first year of her child's life. Guarding the Moon chronicles the joys and terrors of motherhood, from the early stages of the author's pregnancy through her baby's first birthday. This unique but far–reaching story makes for a gem of a book.",Francesca Lia Block,2003-04-15,William Morrow,192.0,Family & Relationships
014006690X,The Women of Brewster Place,"The National Book Award-winning novel—and contemporary classic—that launched the brilliant career of Gloria Naylor, now with a foreword by Tayari Jones “[A] shrewd and lyrical portrayal of many of the realities of black life . . . Naylor bravely risks sentimentality and melodrama to write her compassion and outrage large, and she pulls it off triumphantly.” —The New York Times Book Review “Brims with inventiveness—and relevance.” —NPR's Fresh Air In her heralded first novel, Gloria Naylor weaves together the stories of seven women living in Brewster Place, a bleak-inner city sanctuary, creating a powerful, moving portrait of the strengths, struggles, and hopes of black women in America. Vulnerable and resilient, openhanded and openhearted, these women forge their lives in a place that in turn threatens and protects—a common prison and a shared home. Naylor renders both loving and painful human experiences with simple eloquence and uncommon intuition in this touching and unforgettable read.",Gloria Naylor,1983-06-30,Penguin,205.0,Fiction
0446600342,Where There's Smoke,"When a determined doctor meets the rebellious heir to a Texas oil dynasty, sparks fly . . . but the flames of passion blazing between them could destroy an empire. No one knows why Dr. Lara Mallory opened up her medical practice in the rowdy Texas town controlled by Tackett Oil. But everyone remembers her role in the well-publicized scandal that caused the downfall of White House hopeful Senator Clark Tackett. Now the iron-fisted matriarch of Tackett Oil intends to use her money and power to drive Lara out of town . . . especially when Lara meets Key, the hell-raising -- and handsome -- youngest Tackett son. Following a cataclysmic meeting, this determined doctor and brash, daring pilot find themselves hurtling on a dangerous quest for the one secret that can destroy the Tackett empire -- and anyone who dares to challenge its power. But Lara decides to find the truth behind the corruption in town, even if it costs her everything.",Sandra Brown,1994,Grand Central Publishing,514.0,Fiction
0385424728,The Chamber,"#1 NEW YORK TIMES BESTSELLER • “A dark and thoughtful tale pulsing with moral uncertainties . . . Grisham is at his best.”—People In Chicago’s top law firm, a young lawyer stands on the brink of a brilliant career. Now twenty-six-year-old Adam Hall is risking it all for a death-row killer and an impossible case: Sam Cayhall is a former Klansman and unrepentant racist facing the death penalty for a fatal bombing in 1967. Cayhall has run out of chances—except for one: a determined lawyer who just happens to be his grandson. While the executioners prepare the gas chamber, while the protesters gather, and while the TV cameras wait, Adam has only days, hours, minutes to save his client. For between the two men is a chasm of shame, family lies, and secrets—including the one secret that could save Sam Cayhall’s life . . . or cost Adam his.",John Grisham,1994,Doubleday,552.0,Fiction
0385502761,Look at Me,"In her first novel since her widely praised debut,The Invisible Circus, Jennifer Egan demonstrates once again her virtuosity at weaving a spellbinding story with language that dazzles. In this boldly ambitious and symphonic novel, she captures the tenor of our times and offers an unsettling glimpse of the future. Fashion model Charlotte Swenson returns to Manhattan, having just recovered from a catastrophic car accident in her hometown of Rockford, Illinois. The skin of her face is perfect, but behind it lie eighty titanium screws that hold together the bones that were shattered when she hit the unbreakable windscreen of her car. Unrecognizable to her peers and colleagues, Charlotte finds it impossible to resume her former life. Instead, she floats invisibly through a world of fashion nightclubs and edgy Internet projects, where image and reality are indistinguishable. During her recovery in Rockford, she had met another Charlotte, the plain-looking teenage daughter of her former best friend. Young Charlotte, alienated from parents and friends, has come under the sway of two men: her uncle, a mentally unstable scholar of the Industrial Revolution, and an enigmatic high school teacher whom she seduces. In following these tales to their eerie convergence,Look at Meis both a send-up of image culture in America and a mystery of human identity. Egan illuminates the difficulties of shaping an inner life in a culture obsessed with surfaces and asks whether ""truth"" can have any meaning in an era when reality itself has become a style. Written with powerful intelligence and grace,Look at Meclearly establishes Jennifer Egan as one of the most daring and gifted novelists of her generation. From the Hardcover edition.",Jennifer Egan,2001,Nan A. Talese,442.0,Fiction
0893753564,A Christmas Carol,A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,Charles Dickens,1997,NAL,0.0,Christmas stories
0345340892,Wishcraft,"Discover the effective strategies for making real change in your life. This human, practical program puts your vague yearnings and dreams to work for you--with concrete results. You will learn to: discover your strengths and skills; turn your fears and negative feelings into positive tools; diagram the path to your goal--and make out target dates for meeting it, and much more! ""I've got about four copies of WISHCRAFT. It has been very popular with all that I've suggested it to. I have now included it in PARACHUTE."" Richard Nelson Bolles, Author of WHAT COLOR IS YOUR PARACHUTE?","Barbara Sher, Annie Gottlieb",1983,,308.0,Business & Economics
0553271636,"""D"" is for Deadbeat","An ex-con turns up dead after he hires Kinsey to locate a kid who had done him a favor and pass on a check for $25,000.",Sue Grafton,1988,Bantam,256.0,Fiction
0312291639,The Nanny Diaries,"A cloth bag with ten copies of the title, that may also include miscellaneous notes, discussion questions, biographical information, and reading lists to assist book group discussion leaders.","Emma McLaughlin, Nicola Kraus",2003-03-18,Macmillan,322.0,Fiction
0425133540,The Sum of All Fears,"CIA Deputy Director Jack Ryan returns to the screen in Paramount Pictures' film adaptation of this novel of intrigue, set for release in May and starring Ben Affleck as Ryan. The Gulf War is over and an Israeli nuclear weapon is missing. The balance of power in the Mideast--and the world--is about to change forever. Jack Ryan returns to face the challenge of his career when his proposal for a Middle Eastern peace plan erupts into chaos. Copyright © Libri GmbH. All rights reserved.",Tom Clancy,1992,Berkley,932.0,Fiction
0156006847,The Fencing Master,A murder mystery in 1886 Madrid featuring an old fencing master who still teaches in the age of the pistol. He is famous for his unstoppable thrust and one day a beautiful woman arrives asking he teach it to her. The novel traces their relationship. By the author of The Flanders Panel.,Arturo Pérez-Reverte,2000-09,Harvest Books,260.0,Fiction
1400034779,The No. 1 Ladies' Detective Agency,"NATIONAL BESTSELLER • Fans around the world adore the bestselling No. 1 Ladies’ Detective Agency series and its proprietor, Precious Ramotswe, Botswana’s premier lady detective. In this charming series, Mma Ramotswe—with help from her loyal associate, Grace Makutsi—navigates her cases and her personal life with wisdom, good humor, and the occasional cup of tea. This first novel in Alexander McCall Smith’s widely acclaimed The No. 1 Ladies Detective Agency series tells the story of the delightfully cunning and enormously engaging Precious Ramotswe, who is drawn to her profession to “help people with problems in their lives.” Immediately upon setting up shop in a small storefront in Gaborone, she is hired to track down a missing husband, uncover a con man, and follow a wayward daughter. But the case that tugs at her heart, and lands her in danger, is a missing eleven-year-old boy, who may have been snatched by witchdoctors. The No. 1 Ladies’ Detective Agency received two Booker Judges’ Special Recommendations and was voted one of the International Books of the Year and the Millennium by the Times Literary Supplement.",Alexander McCall Smith,2003-02-06,Vintage,258.0,Fiction
0451523261,War and Peace,"War and Peace is a vast epic centred on Napoleon's war with Russia. While it expresses Tolstoy's view that history is an inexorable process which man cannot influence, he peoples his great novel with a cast of over five hundred characters.",graf Leo Tolstoy,1968,Signet Classics,0.0,"Napoleonic Wars, 1800-1815"
0684812045,Confessions of a Late Night Talk Show Host,"The Hollywood tell-all to end all Hollywood tell-alls--the uproarious and outrageous autobiography of America's favorite neurotic talk-show host, Larry Sanders, portrayed brilliantly by Garry Shandling, one of America's most popular comedians. Photos.",Garry Shandling,1998,,248.0,Biography & Autobiography
0345313216,The Source of Magic,King Trent orders Bink to find out about the source of Xanth's magic.,Piers Anthony,1979,Del Rey,340.0,Fiction
0670894486,After You'd Gone,"When a young woman named Alice Raikes slips into a coma following an accident that could have been a suicide attempt, her family gathers at her bedside to wait and to recall her life and loves. A first novel.",Maggie O'Farrell,2001,Penguin,396.0,Fiction
0064405036,The Last Battle,The conclusion of the saga that began with The Magician's Nephew,C. S. Lewis,1994-06-25,Harper Collins,176.0,Juvenile Fiction
045120834X,Murder of a Snake in the Grass,"After over two years, school psychologist Skye Denison is still in Scumble River trying to figure out why she’s still in Scumble River. But with all the town’s quirks and crimes, life there is never dull, and besides, it’s home. Scumble River is celebrating its bicentennial in style—with Historical Society Reenactments, a bingo tent, Crazy Craft Race, and a coal-tossing tournament. Serving as the guest of honor is none other than the town founder’s great-great-grandnephew, Gabriel Scumble. But his visit turns out to be short-lived when Skye’s students, Frannie and Justin, find him dead, a pickax protruding from the chest area of his authentic buckskin costume. Meanwhile, Skye’s deceitful ex-fiancé Luc St. Amant has appeared out of the blue, creating turmoil in her love life. Does the real danger lie in the possibility that Luc will drive away the men in Skye’s life, or is there a more menacing connection between Luc’s arrival and Gabriel Scumble’s murder?",Denise Swanson,2003-04-01,Berkley,276.0,Fiction
0380817691,,,,,,,
0440202043,The Shell Seekers,"Penelope Keeling seeks to discover the secret of happiness for her friends, her family and herself.",Rosamunde Pilcher,1989,Dell Publishing Company,598.0,Fiction
034531607X,Oral History,"""Delightful and entertaining."" PEOPLE When Jennifer, a college student, returns to her childhood home of Hoot Owl Holler with a tape recorder, the tales of murder and suicide, incest and blood ties, bring to life a vibrant story of a doomed family that still refuses to give up.... ""Deft and assured....[Lee Smith] is nothing less than masterly."" THE NEW YORK TIMES BOOK REVIEW From the Paperback edition.",Lee Smith,1984,,316.0,Fiction
0812534271,World Without End,"In a new version of the myth of Atlantis, the lost continent is home to the Olympian gods and is located in the Bermuda Triangle, and one man holds the key to its survival.","Molly Cochran, Warren Murphy",1997-02-28,Tom Doherty Assoc Llc,480.0,Fiction
0446394521,Daisy Fay and the Miracle Man,"Beginning in 1952, Daisy Fay Harper's journal chronicles the young girl's growth from a lonely and insecure eleven year old to the self-assured, flamboyant winner of the Miss Mississippi contest six years later",Fannie Flagg,1992,Grand Central Pub,320.0,Fiction
0804106304,The Joy Luck Club,"Encompassing two generations and a rich blend of Chinese and American history, the story of four struggling, strong women also reveals their daughters' memories and feelings",Amy Tan,1990,,354.0,Fiction
0061097314,The Bean Trees,"Clear-eyed and spirited, Taylor Greer grew up poor in rural Kentucky with the goals of avoiding pregnancy and getting away. But when she heads west with high hopes and a barely functional car, she meets the human condition head-on. By the time Taylor arrives in Tucson, Arizona, she has acquired a completely unexpected child, a three-year-old American Indian girl named Turtle, and must somehow come to terms with both motherhood and the necessity for putting down roots. Hers is a story about love and friendship, abandonment and belonging, and the discovery of surprising resources in apparently empty places. Available for the first time in mass-market, this edition of Barbara Kingsolver's bestselling novel, The Bean Trees, will be in stores everywhere in September. With two different but equally handsome covers, this book is a fine addition to your Kingsolver library.",Barbara Kingsolver,1998-09-09,Harper Collins,340.0,Fiction
034541389X,Flesh and Blood,"Years after failing to help troubled teen-turned-stripper Lauren Teague, psychologist Alex Delaware ignores the advice of friends to solve her murder, delving into the victim's past and the sex industry of southern California.",Jonathan Kellerman,2001,"Random House Digital, Inc.",452.0,Fiction
0786890169,Black Water,"Merci Rayborn, T. Jefferson Parker's stubborn, principled Orange Countydetective, is almost alone in believing that deputy Archie Wildcraft didn't killhis beautiful young wife and then turn his service weapon on himself. Theevidence against Wildcraft--now hospitalized with a bullet lodged in hishead--seems overwhelming. But Merci, who's still unpopular for exposing an oldpolice scandal that caused the death of one cop and the ruination of others(The Blue Hour), isresisting pressure from her boss and a headline-hunting D.A. to arrest Wildcraftand charge him with murder.Then the deputy, who's lost his memory and maybe his mind as a result of hisinjury, goes missing from his hospital room, intent on tracking down the realkillers and managing to stay a step ahead of Merci. Soon, they both begin torealize that Gwen Wildcraft wasn't killed because she got in the way of anattempted hit on her husband--it was the other way around. Parker, whose skillsat characterization are as well honed as his expert pacing and intricateplotting, has penned another standout that will keep readers guessing andgasping until the last dramatic page. --Jane Adams",T. Jefferson Parker,2003-03-01,Hyperion,0.0,Fiction
0671882368,What Jane Austen Ate and Charles Dickens Knew,Essays provide a view of British life during the nineteenth century.,Daniel Pool,1994-04-21,Simon and Schuster,422.0,Education
